Type,ID,Name,Address,ReviewNum,LN(ReviewNum),Level,FlavorScore,EnvironmentScore,ServiceScore,5StarReviewNum,ApplauseRate,High-qualityMerchant,District,Area,PopularArea,PictureNum,ParkingNum,ParkingInfo,GroupPurchase,Promotion,AdvanceReservation,TakeOut,PerConsumption,BusinessDay,LN(BusinessDay),Label and Num,FunctionLabelScore,FlavorLabelScore,EnvironmentLabelScore,DishesLabelScore,ServiceLabelScore,Cost-effectiveLabelScore
西餐,90516342,Bagel Bagel 贝果平方,冼村街道花城广场珠江东路30号东花城汇北区8090B1层C01,99,4.59511985,4.5,8.3,8.1,8.7,51,51.52,0,天河区,珠江新城,1,85,0,0,1,0,0,1,37,231,5.442417711,回头客（5）牛肉赞（8）饮品赞（5）点心好（5）味道赞（17）菜品不错（3）服务热情（15）性价比高（3）午餐（11）沙拉（7）,0.202531646,0.481012658,0,0.088607595,0.189873418,0.037974684
西餐,37928203,乐凯撒·榴莲比萨(乐峰广场店),工业大道北106-108号商场裙楼B2层S01(地铁沙园站A出口旁),747,6.616065185,4.5,8.6,8.8,8.9,490,65.6,1,海珠区,工业大道,1,507,0,0,1,0,0,1,55,241,5.484796933,回头客（38）有萌宠（6）干净卫生（11）肉类好（20）饮品赞（8）点心好（8）味道赞（136）菜品不错（14）交通便利（3）下午茶（11）,0.192156863,0.729411765,0.066666667,0,0.011764706,0
西餐,76751855,全壹餐馆(曜一城店),天河北路721号曜一城2层,265,5.579729826,4,8.2,8.6,8.2,161,60.75,1,天河区,天河北,1,142,0,0,1,0,0,1,81,316,5.755742214,回头客（8）上菜快（8）干净卫生（8）海鲜棒（11）牛肉赞（6）主食赞（6）菜品不错（33）味道赞（57）性价比高（43）服务热情（42）,0.036036036,0.509009009,0.036036036,0,0.225225225,0.193693694
西餐,57333580,美好的一天精致美食餐吧,华乐路35号D铺,280,5.634789603,4,8.2,9,9,135,48.21,0,越秀区,小北/淘金,0,223,0,0,1,0,0,0,143,657,6.487684018,回头客（11）干净卫生（6）海鲜棒（5）高大上（9）牛肉赞（6）菜品不错（32）味道赞（53）饮品赞（3）工作餐（16）闺蜜聚会（5）,0.191489362,0.70212766,0.106382979,0,0,0
西餐,67350153,乐凯撒·榴莲比萨(花城汇8090店),冼村街道花城广场珠江东路30号东花城汇北区8090B1层B52,729,6.591673732,5,9.1,9,9,650,89.16,1,天河区,珠江新城,1,593,1,1,1,0,0,1,58,474,6.161207322,回头客（53）上菜快（14）有萌宠（5）干净卫生（7）肉类好（17）饮品赞（7）点心好（6）味道赞（151）菜品不错（11）服务热情（178）,0.118040089,0.427616927,0.026726058,0,0.427616927,0
西餐,21560649,乐凯撒·榴莲比萨(东方宝泰广场店),林和中路63号东方宝泰广场B1层,2113,7.655864018,4.5,8.6,7.9,8.2,1524,72.12,1,天河区,天河北,1,1285,6,1,1,0,0,1,60,521,6.255750042,回头客（133）上菜快（29）有萌宠（22）干净卫生（30）肉类好（70）饮品赞（33）交通便利（5）朋友聚餐（16）下午茶（13）现做现卖（9）,0.475,0.286111111,0.144444444,0,0.094444444,0
西餐,76738329,1928音乐餐厅Bar(五羊新城店),五羊新城寺右二马路冠城大厦首层(五羊中学旁),156,5.049856007,4.5,8.4,8.4,8.3,94,60.26,1,越秀区,五羊新城,0,97,0,0,1,0,0,1,111,345,5.843544417,回头客（4）牛肉赞（10）高大上（3）点心好（7）味道赞（29）菜品不错（6）服务热情（15）性价比高（12）环境小资（14）温馨浪漫（9）,0.036697248,0.47706422,0.23853211,0,0.137614679,0.110091743
西餐,23903582,1928音乐餐厅BAR(滨江路店),怡乐路37号富力银禧花园首层,1079,6.983789965,4,8.1,8.5,8.2,723,67.01,1,海珠区,滨江路,1,513,1,1,1,0,0,0,131,436,6.077642243,回头客（53）有萌宠（3）牛肉赞（92）高大上（7）点心好（24）主食赞（4）菜品不错（63）饮品赞（16）味道赞（209）朋友聚餐（8）,0.127348643,0.85177453,0.020876827,0,0,0
西餐,8868971,渔民新村(天河店),科韵北路棠东白艾草岗路1号(近南峰酒店),2532,7.836764783,4,8,8.7,7.8,1173,46.33,0,天河区,天河其他,0,407,13,1,0,0,0,1,229,1751,7.467942332,回头客（100）干净卫生（32）海鲜棒（51）高大上（153）请客（76）下午茶（52）朋友聚餐（12）深夜食堂（10）年会（9）家庭聚餐（8）,0.530815109,0.10139165,0.367793241,0,0,0
西餐,69815470,乐凯撒·榴莲比萨(动漫星城店),吉祥路1号动漫星城F1003铺位(地铁公园前站F出口),466,6.144185634,4.5,8.5,8.7,8.7,344,73.82,1,越秀区,北京路,1,316,0,0,1,0,0,1,63,337,5.82008293,回头客（17）上菜快（13）有萌宠（9）干净卫生（15）肉类好（14）饮品赞（6）味道赞（101）点心好（4）服务热情（132）分量足（5）,0.053797468,0.39556962,0.075949367,0,0.458860759,0.015822785
西餐,24956211,乐凯撒·榴莲比萨(天娱广场店),天河路623号天娱广场3层(地铁岗顶站A出口),752,6.622736324,5,9.1,9,9,604,80.32,1,天河区,石牌/龙口,1,504,0,0,1,0,0,1,58,512,6.238324625,回头客（46）上菜快（9）干净卫生（19）肉类好（23）饮品赞（12）点心好（8）交通便利（4）味道赞（147）菜品不错（8）下午茶（7）,0.187279152,0.699646643,0.067137809,0,0.045936396,0
西餐,74587040,清漫餐吧(市桥店),黄编村迎富街60号,189,5.241747015,4,7.9,9,8.3,94,49.74,0,番禺区,市桥,1,137,0,0,0,0,0,0,90,355,5.872117789,回头客（10）牛肉赞（7）高大上（4）菜品不错（10）味道赞（31）环境优雅（22）服务热情（24）体验很棒（10）下午茶（11）朋友聚餐（4）,0.187969925,0.360902256,0.195488722,0,0.255639098,0
西餐,519508,太平馆西餐厅,北京路342号,12200,9.409191231,4,7.5,7.7,7.4,4764,42.49,0,越秀区,北京路,1,1645,183,1,0,0,0,1,93,66,4.189654742,回头客（603）干净卫生（56）有萌宠（7）下午茶（97）朋友聚餐（45）工作餐（35）请客（26）家庭聚餐（24）深夜食堂（12）有故事（11）,0.919213974,0,0.080786026,0,0,0
西餐,77480658,绿岛西餐Park Cafe(北京路富豪店),仓边路27-33号二楼,460,6.131226489,4,7.9,8.5,8.4,279,60.65,1,越秀区,北京路,1,330,1,1,1,0,0,0,60,228,5.429345629,回头客（11）上菜快（5）干净卫生（6）牛肉赞（10）高大上（4）主食赞（3）菜品不错（36）饮品赞（9）味道赞（122）环境优雅（32）,0.046218487,0.756302521,0.176470588,0,0.021008403,0
西餐,5146291,OGGI TRATTORIA意大利餐厅(广粤天地店),清风街广粤天地106商铺,902,6.80461452,4,8.1,9,7.7,403,44.68,0,天河区,珠江新城,1,306,10,1,1,0,0,0,188,2360,7.766416898,回头客（48）有萌宠（6）高大上（21）海鲜棒（4）点心好（19）菜品不错（58）饮品赞（11）味道赞（137）下午茶（12）朋友聚餐（5）,0.202492212,0.713395639,0.08411215,0,0,0
西餐,73741289,正宗法国可丽饼(东方宝泰店),林和中路63号东方宝泰B2层(东方宝泰负2层六六寿司),107,4.672828834,4.5,8.5,8.7,9.2,57,53.27,0,天河区,天河北,1,89,1,1,0,0,0,1,41,401,5.993961427,干净卫生（4）味道赞（11）服务热情（21）性价比高（3）下午茶（11）午餐（8）晚餐（6）价格高（5）,0.362318841,0.15942029,0.057971014,0,0.304347826,0.115942029
西餐,9076853,江南果道(中华广场店),中山三路33号中华广场6楼6050铺,8520,9.05017162,4,7.8,7.8,7.5,3996,46.9,0,越秀区,中山二三路/东山口,1,1236,7,1,1,0,0,1,56,1641,7.403061091,回头客（492）上菜快（197）干净卫生（47）有萌宠（4）海鲜棒（28）牛肉赞（55）下午茶（112）朋友聚餐（36）闺蜜聚会（22）工作餐（14）,0.663959391,0.084263959,0.05177665,0,0.2,0
西餐,92896588,乐凯撒·榴梿比萨(奥园广场店),奥园广场一楼正门(星巴克对面),227,5.424950017,5,9.2,9.1,8.9,200,88.11,1,番禺区,桥南,0,207,0,0,1,0,0,1,57,117,4.762173935,回头客（16）有萌宠（5）干净卫生（9）点心好（12）分量足（4）味道赞（67）菜品不错（5）服务热情（94）性价比高（7）体验很棒（8）,0.070484581,0.370044053,0.061674009,0,0.449339207,0.04845815
西餐,27550629,乐凯撒·榴莲比萨(万国广场店),江湾路283号万国广场北门首层附属层,1658,7.413367336,4.5,8.9,8.6,8.6,1364,82.27,1,海珠区,江南大道,1,1419,4,1,1,0,0,1,58,517,6.248042875,回头客（107）上菜快（29）有萌宠（11）干净卫生（44）肉类好（63）饮品赞（42）高大上（4）点心好（13）现做现卖（13）下午茶（9）,0.385074627,0.352238806,0.176119403,0,0.086567164,0
西餐,92640114,花千语西餐厅(南沙万达店),环市大道万达广场三楼3011-3012铺,217,5.379897354,4.5,8.7,9.1,9,180,82.95,1,南沙区,金州商业区,0,154,0,0,0,0,0,1,64,148,4.997212274,回头客（7）上菜快（3）干净卫生（3）海鲜棒（3）主食赞（3）饮品赞（8）菜品不错（20）味道赞（47）服务热情（81）环境优雅（6）,0.038674033,0.447513812,0.049723757,0,0.464088398,0
西餐,12591494,Timescafe鎏金餐厅,钟屏岔道鼎泰茶博城16栋8号(祈福医院斜对面),352,5.863631176,5,9,8.8,9,235,66.76,1,番禺区,钟村,0,124,4,1,1,0,0,1,69,2577,7.854381211,回头客（23）干净卫生（11）牛肉赞（6）饮品赞（5）菜品不错（35）味道赞（82）服务热情（76）环境优雅（19）停车方便（5）,0.08778626,0.488549618,0.114503817,0,0.309160305,0
西餐,23210707,Messi Restaurant,怡安路2号(江湾桥南仲凯路对面直入顺入80米),725,6.586171655,4,8.1,7.9,7.9,431,59.45,1,海珠区,滨江路,1,218,0,0,1,0,0,1,80,940,6.845879875,回头客（76）干净卫生（15）海鲜棒（17）牛肉赞（12）主食赞（8）高大上（4）分量足（26）菜品不错（65）味道赞（165）服务热情（82）,0.161702128,0.568085106,0.040425532,0,0.174468085,0.055319149
西餐,68081409,大开沙界(花城汇店),冼村街道花城广场珠江东路30号东花城汇北区8090B1层C11,387,5.958424693,4.5,8.1,8.6,8.5,204,52.71,0,天河区,高德置地/花城汇,1,318,0,0,1,0,0,1,39,440,6.086774727,菜品健康（56）回头客（17）干净卫生（18）上菜快（3）牛肉赞（3）高大上（3）味道赞（46）服务热情（39）文艺清新（9）深夜食堂（6）,0.115,0.525,0.15,0,0.21,0
西餐,32341540,PIERRE皮尔先生法餐(万菱汇店),天河路230-232号万菱汇B区B1层B1-45号铺(太古汇),1527,7.331060305,3.5,7.5,7.8,7.5,485,31.76,0,天河区,天河城/体育中心,1,1098,2,1,1,0,0,1,74,748,6.617402978,回头客（51）菜品健康（47）干净卫生（18）海鲜棒（16）主食赞（42）下午茶（175）闺蜜聚会（20）Brunch（12）工作餐（12）,0.670241287,0.28150134,0.048257373,0,0,0
西餐,22426185,中大学人馆西餐厅(中大学人馆),滨江东路中山大学北门科技文化交流中心首层，紧临中大码头,1351,7.208600338,4,7.8,9.1,8.4,694,51.37,0,海珠区,滨江路,1,249,2,1,1,0,0,0,66,977,6.884486652,回头客（45）上菜快（23）干净卫生（20）高大上（62）牛肉赞（29）主食赞（5）点心好（17）菜品不错（62）味道赞（232）朋友聚餐（6）,0.101796407,0.688622754,0.163672655,0,0.045908184,0
西餐,70001082,PCF-cocktail主题餐厅,江南西紫山大街25号101(江南新村第二小学),217,5.379897354,4.5,8.4,8.5,9,127,58.53,1,海珠区,江南西,1,182,0,0,1,1,0,0,120,398,5.986452005,回头客（6）海鲜棒（4）牛肉赞（6）主食赞（3）菜品不错（20）饮品赞（4）味道赞（42）点心好（3）服务热情（45）文艺清新（6）,0.043165468,0.589928058,0.043165468,0,0.323741007,0
西餐,57908510,莲花山粤海度假村西餐厅,石楼镇西门路18号莲花山景区内,252,5.529429088,4.5,8.3,9,8.7,171,67.86,1,番禺区,番禺其他,0,102,0,0,1,0,0,0,87,665,6.499787041,回头客（5）上菜快（4）干净卫生（7）高大上（19）点心好（4）菜品不错（16）饮品赞（3）分量足（7）味道赞（41）性价比高（70）,0.028409091,0.363636364,0.147727273,0,0.022727273,0.4375
西餐,3443719,福朋喜来登酒店宜客乐西餐厅,东圃菁映路1号合景福朋喜来登酒店内,614,6.419994928,4,7.6,8.6,8.5,274,45.21,0,天河区,车陂/东圃,0,176,14,1,1,0,0,0,185,2043,7.622174595,回头客（27）干净卫生（14）海鲜棒（12）高大上（8）肉类好（18）点心好（26）主食赞（4）味道赞（78）下午茶（9）公司聚餐（4）,0.2,0.69,0.11,0,0,0
西餐,22927578,喀秋莎俄罗斯西餐厅(广州分店),天河北路2号冰花酒店首层(时代广场),274,5.613128106,4.5,8.3,8.8,8.4,134,48.91,0,天河区,天河北,1,138,0,0,1,0,0,0,121,933,6.838405201,回头客（5）有表演（5）点心好（11）饮品赞（6）分量足（20）菜品不错（15）味道赞（44）服务热情（29）环境优雅（7）价格实惠（6）,0.033783784,0.513513514,0.081081081,0,0.195945946,0.175675676
西餐,56566008,森厨·德国香肠专门店(人民北店),东风西路德坭新街19号-1(人民北路市粮食局幼儿园后面),151,5.017279837,4.5,8.5,8.4,9,91,60.26,1,越秀区,火车站/人民北路,0,85,1,1,1,0,0,1,45,695,6.543911846,回头客（7）干净卫生（8）饮品赞（10）肉类好（4）味道赞（30）菜品不错（4）服务热情（41）性价比高（7）环境小资（3）,0.061403509,0.421052632,0.096491228,0,0.359649123,0.061403509
西餐,67861972,卡朋西餐(江南新地店),江南西路46号江南新地商业街A20B,1182,7.074963198,4,7.9,7.8,7.6,491,41.54,0,海珠区,江南西,1,819,2,1,1,0,0,1,54,472,6.156978986,回头客（67）干净卫生（21）海鲜棒（7）高大上（24）牛肉赞（17）主食赞（18）下午茶（111）Brunch（17）文艺清新（12）,0.663265306,0.142857143,0.193877551,0,0,0
西餐,5982668,奥膳房餐厅(体育东路店),体育东路28号方圆奥克伍德豪景16楼(近设计大厦),1594,7.374001859,4,7.6,9.1,8.6,845,53.01,0,天河区,天河城/体育中心,1,566,6,1,1,0,0,0,135,1991,7.596392304,回头客（61）干净卫生（16）发发呆（3）高大上（88）海鲜棒（17）牛肉赞（27）点心好（31）下午茶（156）闺蜜聚会（30）朋友聚餐（9）,0.553921569,0.183823529,0.262254902,0,0,0
西餐,19330800,The Happy Monk(兴盛店),兴盛路7号109铺(W酒店),444,6.095824562,4,8,8.3,8,177,39.86,0,天河区,珠江新城,1,267,0,0,1,0,0,0,105,1207,7.095893221,回头客（28）干净卫生（4）海鲜棒（4）饮品赞（11）点心好（11）味道赞（40）菜品不错（15）环境优雅（36）下午茶（18）朋友聚餐（9）,0.3125,0.460227273,0.227272727,0,0,0
西餐,24763606,A cafe餐吧,北京路194号108(禺山路龚记牛骨牛杂隔壁),1093,6.996681488,4,8.1,8.9,8.4,487,44.56,0,越秀区,北京路,1,689,2,1,1,0,0,0,58,862,6.759255271,回头客（38）上菜快（15）发发呆（8）干净卫生（17）海鲜棒（7）饮品赞（44）下午茶（172）闺蜜聚会（50）Brunch（35）,0.729166667,0.151785714,0.074404762,0,0.044642857,0
西餐,23486259,TheOwlsHouse猫头鹰主题咖啡馆,保安南街3号(前街咖啡馆直入20米转左),1561,7.353081921,4,7.4,8.4,7.8,770,49.33,0,越秀区,中山二三路/东山口,1,833,3,1,1,0,0,1,72,1374,7.225481473,有萌宠（106）回头客（45）发发呆（30）干净卫生（7）下午茶（157）闺蜜聚会（63）文艺清新（59）Brunch（51）别墅（38）,0.513184584,0,0.486815416,0,0,0
西餐,52343083,Playking玩者火焰薄饼(广州天河城店),天河路208号天河城内6楼F601C,822,6.711740395,4,8.2,8.3,8.2,361,43.92,0,天河区,天河城/体育中心,1,637,1,1,1,0,0,0,60,580,6.363028104,回头客（15）上菜快（12）有萌宠（3）干净卫生（3）肉类好（20）饮品赞（26）菜品不错（76）味道赞（150）点心好（6）服务热情（82）,0.038167939,0.707379135,0.015267176,0,0.239185751,0
西餐,519325,豪客来牛排(冼村餐厅-1502),黄埔大道西208-210号海涛酒店1楼(冼村路口),1944,7.572502985,4,7.5,7.2,7.4,617,37.51,0,天河区,珠江新城,1,315,70,1,1,0,0,1,58,2912,7.976595409,回头客（130）上菜快（22）干净卫生（20）牛肉赞（128）高大上（4）分量足（37）味道赞（333）饮品赞（13）下午茶（18）朋友聚餐（18）,0.229598893,0.65560166,0.033195021,0,0.030428769,0.051175657
西餐,518744,绿岛西餐Park Cafe(流花湖公园店),广州流花路流花公园北门内(达宝广场正对面，地铁二号线),1809,7.500529485,4,7.5,9,7.6,773,44.73,0,越秀区,火车站/人民北路,0,418,35,1,1,0,0,0,87,2756,7.921535632,回头客（65）发发呆（5）干净卫生（6）高大上（73）海鲜棒（7）牛肉赞（19）主食赞（20）下午茶（35）朋友聚餐（10）家庭聚餐（8）,0.475806452,0.185483871,0.338709677,0,0,0
西餐,4691239,Vino Restaurant and Bar,龙口东路354号天诚广场首层(龙口东路与天润路交界处),871,6.769641977,4,8.2,8.9,8.5,438,50.29,0,天河区,石牌/龙口,1,325,18,1,1,0,0,0,114,2461,7.80832305,回头客（56）有表演（14）干净卫生（11）牛肉赞（19）海鲜棒（6）高大上（12）主食赞（9）工作餐（28）下午茶（9）闺蜜聚会（6）,0.567073171,0.207317073,0.225609756,0,0,0
西餐,69628270,gloria歌莉娅225,北京路与文明路交口,77,4.343805422,4,7.7,9.1,8.4,32,41.56,0,越秀区,北京路,1,65,0,0,0,0,0,0,55,348,5.85220248,菜品健康（9）有萌宠（4）回头客（3）饮品赞（5）味道赞（5）服务热情（5）环境小资（4）下午茶（11）文艺清新（6）复古（4）,0.25,0.339285714,0.321428571,0,0.089285714,0
西餐,6084224,Flowering Bar花漫餐吧,珠江新城花城广场7号木屋(花城广场东塔旁边，靠近音乐喷泉广场),977,6.884486652,3.5,7.8,8.3,7.6,366,37.46,0,天河区,珠江新城,1,210,5,1,1,1,1,1,79,1682,7.427738841,回头客（28）有萌宠（3）干净卫生（3）海鲜棒（3）牛肉赞（12）高大上（13）菜品不错（40）味道赞（144）分量足（27）点心好（11）,0.098591549,0.73943662,0.066901408,0,0,0.095070423
西餐,65394492,Aroma Bistro,天河北路460号沃凯街首层117铺(商场内楼梯右侧),198,5.288267031,4,7.9,8.3,8.6,139,70.2,1,天河区,天河北,1,142,0,0,1,0,0,1,114,595,6.388561406,回头客（8）牛肉赞（6）主食赞（4）高大上（3）点心好（9）菜品不错（15）味道赞（35）服务热情（44）性价比高（14）下午茶（13）,0.139072848,0.456953642,0.01986755,0,0.291390728,0.092715232
西餐,3362455,37°2 Lotus Garden莲花园(环市东店),环市东路天胜村17号莲花园(近白云宾馆),7191,8.880585523,3.5,7.4,7.5,7.1,2109,33.86,0,越秀区,小北/淘金,0,1260,229,1,1,0,0,1,66,78,4.356708827,回头客（431）有萌宠（38）下午茶（940）工作餐（151）闺蜜聚会（71）朋友聚餐（65）别墅（57）文艺清新（26）弄堂小店（16）深夜食堂（10）,0.920991926,0,0.079008074,0,0,0
